1	0.06362980604171753
2	0.13534703850746155
3	0.19514192640781403
4	0.2029644399881363
5	0.20930957794189453
6	0.20764204859733582
7	0.20177532732486725
8	0.1782057136297226
9	0.16193035244941711
10	0.1534091979265213
11	0.13492229580879211
12	0.1248655766248703
13	0.09832398593425751
14	0.06330618262290955
15	0.04128687083721161
16	0.0263217706233263
17	0.021805498749017715
18	0.019293712452054024
19	0.01001171674579382
20	0.009075663052499294
21	0.006741551216691732
22	0.0047523267567157745
23	0.0029768608510494232
24	0.0025099359918385744
25	0.0022515766322612762
26	0.0020456858910620213
27	0.0018991985125467181
28	0.0017542202258482575
29	0.0016555174952372909
30	0.001554652932099998
31	0.0014732902636751533
32	0.0013991296291351318
33	0.0013319356366991997
34	0.0012722925748676062
35	0.0012166616506874561
36	0.0011689327657222748
37	0.001125533482991159
38	0.001084424089640379
39	0.0010456714080646634
40	0.0010120606748387218
41	0.0009792177006602287
42	0.0009503658511675894
43	0.0009210543939843774
44	0.000896263518370688
45	0.0008706389926373959
46	0.000847620191052556
47	0.0008269864483736455
48	0.0008071311749517918
49	0.0007873073336668313
50	0.0007694879313930869
51	0.0007535082986578345
52	0.0007361986208707094
53	0.0007219696417450905
54	0.0007069737184792757
55	0.0006928808288648725
56	0.0006797240348532796
57	0.000667592219542712
58	0.0006550723919644952
59	0.000644070387352258
60	0.0006323774578049779
61	0.0006225305842235684
62	0.0006125989020802081
63	0.0006031659431755543
64	0.0005934102227911353
65	0.0005836418713442981
66	0.0005763716762885451
67	0.0005678043817169964
68	0.0005600127042271197
69	0.0005519630503840744
70	0.0005449710879474878
71	0.0005382232484407723
72	0.0005309460102580488
73	0.0005244157509878278
74	0.0005184280453249812
75	0.0005122236325405538
76	0.0005060926196165383
77	0.0005003719124943018
78	0.0004947145935148001
79	0.0004893820732831955
80	0.0004842025809921324
81	0.00047941418597474694
82	0.00047430372796952724
83	0.0004694096860475838
84	0.0004648873000405729
85	0.0004604061832651496
86	0.00045600117300637066
87	0.0004522642702795565
88	0.00044770442764274776
89	0.00044374377466738224
90	0.0004396148433443159
91	0.00043573364382609725
92	0.00043232872849330306
93	0.0004289981734473258
94	0.00042495469097048044
95	0.0004217257082927972
96	0.00041907711420208216
97	0.00041541128302924335
98	0.00041194111690856516
99	0.00040911941323429346
100	0.000406204373575747
